created_at,"field1(Temperature ºC )",field2(Humidity),field3(Light),field4(Voltage),"field5(WIFI RSSI)",field6(),field7(),"field8(External Temperature Probe ºC )",field9(),field10(),field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc,vfield1
2025-06-05T05:40:17-04:00,24.3484,50.8919,4.05,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T05:40:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:41:17-04:00,24.3351,50.9117,4.35,2.7158,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.16
2025-06-05T05:41:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:42:17-04:00,24.3057,50.9895,4.65,2.7158,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T05:42:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:43:17-04:00,24.3057,51.0384,4.95,2.7158,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T05:43:21-04:00,,,,,-61,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:44:17-04:00,24.263,51.2413,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T05:44:18-04:00,,,5.25,2.7158,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:44:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:45:17-04:00,24.263,51.4427,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.09
2025-06-05T05:45:18-04:00,,,5.55,2.7158,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:45:21-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:46:17-04:00,24.2496,51.6747,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T05:46:18-04:00,,,6,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:46:23-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:47:17-04:00,24.263,51.7952,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.1
2025-06-05T05:47:18-04:00,,,6.3,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:47:29-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:48:17-04:00,24.3618,51.8212,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.21
2025-06-05T05:48:18-04:00,,,6.75,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:48:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:49:17-04:00,24.3191,51.9097,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.16
2025-06-05T05:49:18-04:00,,,7.05,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:49:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:50:17-04:00,24.3351,52.0134,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.18
2025-06-05T05:50:18-04:00,,,7.5,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:50:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:51:17-04:00,24.3191,52.0867,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T05:51:18-04:00,,,7.8,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:51:21-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:52:17-04:00,24.3484,52.1691,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.2
2025-06-05T05:52:18-04:00,,,8.1,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:52:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:53:17-04:00,24.3191,52.1523,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T05:53:18-04:00,,,8.25,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:53:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:54:17-04:00,24.3191,52.1752,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T05:54:18-04:00,,,8.55,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:54:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:55:17-04:00,24.3351,52.1981,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.19
2025-06-05T05:55:18-04:00,,,8.7,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:55:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:56:17-04:00,24.3191,52.2286,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T05:56:18-04:00,,,9.45,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:56:21-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:57:17-04:00,24.3484,52.1477,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.2
2025-06-05T05:57:18-04:00,,,12.75,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:57:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:58:17-04:00,24.3751,51.9509,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.22
2025-06-05T05:58:18-04:00,,,15.6,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:58:21-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:59:17-04:00,24.3751,51.812,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.22
2025-06-05T05:59:18-04:00,,,15.9,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T05:59:21-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:00:17-04:00,24.3912,51.6854,17.85,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.23
2025-06-05T06:00:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:01:17-04:00,24.3751,51.5053,21.15,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.21
2025-06-05T06:01:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:02:17-04:00,24.3751,51.3191,21.9,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.21
2025-06-05T06:02:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:03:17-04:00,24.4045,51.2993,24.6,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.24
2025-06-05T06:03:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:04:17-04:00,24.3484,51.2078,31.8,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.18
2025-06-05T06:04:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:05:17-04:00,24.3618,51.2093,36,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.19
2025-06-05T06:05:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:06:17-04:00,24.3484,51.2306,,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.18
2025-06-05T06:06:18-04:00,,,33.45,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:06:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:07:17-04:00,24.3191,51.31,,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.14
2025-06-05T06:07:18-04:00,,,29.25,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:07:21-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:08:17-04:00,24.3351,51.3695,,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T06:08:18-04:00,,,27.15,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:08:21-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:09:17-04:00,24.3191,51.4748,,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.15
2025-06-05T06:09:18-04:00,,,26.85,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:09:21-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:10:17-04:00,24.2924,51.6472,,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.13
2025-06-05T06:10:18-04:00,,,26.1,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:10:21-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:11:17-04:00,24.2496,51.8044,,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T06:11:18-04:00,,,19.8,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:11:21-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:12:17-04:00,24.279,52.018,,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T06:12:18-04:00,,,16.2,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:12:22-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:13:18-04:00,24.263,52.134,17.55,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:13:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:14:18-04:00,24.263,52.2972,17.25,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:14:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:15:18-04:00,24.263,52.4269,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:15:19-04:00,,,19.05,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:15:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:16:18-04:00,24.2924,52.4849,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.15
2025-06-05T06:16:19-04:00,,,23.1,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:16:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:17:18-04:00,24.279,52.5719,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.13
2025-06-05T06:17:19-04:00,,,22.35,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:17:22-04:00,,,,,-61,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:18:18-04:00,24.2496,52.6421,19.05,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:18:22-04:00,,,,,-51,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:19:18-04:00,24.2924,52.6925,18,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.16
2025-06-05T06:19:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:20:18-04:00,24.3057,52.7153,18.9,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T06:20:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:21:18-04:00,24.263,52.7413,19.8,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T06:21:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:22:18-04:00,24.2924,52.7245,22.35,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.16
2025-06-05T06:22:22-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:23:18-04:00,24.263,52.7199,26.55,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T06:23:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:24:18-04:00,24.279,52.5597,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.13
2025-06-05T06:24:19-04:00,,,31.5,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:24:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:25:18-04:00,24.2924,52.3659,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.14
2025-06-05T06:25:19-04:00,,,29.1,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:25:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:26:18-04:00,24.2924,52.2805,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.14
2025-06-05T06:26:19-04:00,,,32.55,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:26:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:27:18-04:00,24.263,52.2194,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:27:19-04:00,,,47.4,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:27:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:28:18-04:00,24.279,52.137,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T06:28:19-04:00,,,58.2,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:28:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:29:18-04:00,24.263,52.0363,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:29:19-04:00,,,99.6,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:29:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:30:18-04:00,24.279,51.96,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T06:30:19-04:00,,,97.05,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:30:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:31:18-04:00,24.279,51.96,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T06:31:19-04:00,,,104.1,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:31:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:32:18-04:00,24.263,52.0241,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:32:19-04:00,,,105,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:32:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:33:18-04:00,24.2496,52.0546,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.09
2025-06-05T06:33:19-04:00,,,104.55,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:33:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:34:18-04:00,24.2496,52.0546,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.09
2025-06-05T06:34:19-04:00,,,102.15,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:34:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:35:18-04:00,24.2363,52.0974,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T06:35:19-04:00,,,100.35,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:35:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:36:18-04:00,24.2496,52.2072,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.09
2025-06-05T06:36:19-04:00,,,95.7,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:36:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:37:18-04:00,24.1802,52.2744,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.02
2025-06-05T06:37:19-04:00,,,94.5,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:37:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:38:18-04:00,24.2069,52.3659,91.2,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.05
2025-06-05T06:38:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:39:18-04:00,24.2069,52.3751,95.55,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.05
2025-06-05T06:39:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:40:18-04:00,24.1936,52.4163,96.6,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.04
2025-06-05T06:40:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:41:18-04:00,24.2229,52.5307,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.07
2025-06-05T06:41:19-04:00,,,94.65,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:41:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:42:18-04:00,24.2069,52.5078,92.85,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.06
2025-06-05T06:42:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:43:18-04:00,24.1936,52.6238,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.04
2025-06-05T06:43:19-04:00,,,92.4,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:43:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:44:18-04:00,24.1669,52.6513,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.02
2025-06-05T06:44:19-04:00,,,87.75,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:44:22-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:45:18-04:00,24.1936,52.7001,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.04
2025-06-05T06:45:19-04:00,,,82.65,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:45:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:46:18-04:00,24.2069,52.8115,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.06
2025-06-05T06:46:19-04:00,,,76.95,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:46:22-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:47:19-04:00,24.1936,52.8511,71.25,2.7121,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.05
2025-06-05T06:47:23-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:48:19-04:00,24.2069,52.8206,70.65,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.06
2025-06-05T06:48:23-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:49:19-04:00,24.2363,52.8344,70.2,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.09
2025-06-05T06:49:23-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:50:19-04:00,24.2069,52.8756,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.06
2025-06-05T06:50:20-04:00,,,67.5,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:50:23-04:00,,,,,-61,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:51:19-04:00,24.2229,52.8466,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T06:51:20-04:00,,,64.35,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:51:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:52:19-04:00,24.2496,52.8374,61.05,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:52:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:53:19-04:00,24.2363,52.8161,49.65,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.09
2025-06-05T06:53:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:54:19-04:00,24.2496,52.784,45.9,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:54:23-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:55:19-04:00,24.2229,52.7703,54.45,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T06:55:23-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:56:19-04:00,24.2229,52.8145,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T06:56:20-04:00,,,49.2,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:56:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:57:19-04:00,24.2069,52.7779,51.15,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.06
2025-06-05T06:57:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:58:19-04:00,24.2229,52.7703,52.5,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.08
2025-06-05T06:58:23-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T06:59:19-04:00,24.2496,52.784,58.05,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.11
2025-06-05T06:59:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:00:19-04:00,24.263,52.8389,58.2,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.12
2025-06-05T07:00:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:01:19-04:00,24.263,52.9259,59.25,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.13
2025-06-05T07:01:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:02:19-04:00,24.263,52.9931,54.6,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.13
2025-06-05T07:02:23-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:03:19-04:00,24.2924,53.1273,51.75,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T07:03:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:04:19-04:00,24.2924,53.1823,46.95,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T07:04:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:05:19-04:00,24.279,53.1807,41.7,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.15
2025-06-05T07:05:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:06:19-04:00,24.2924,53.1594,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.17
2025-06-05T07:06:20-04:00,,,40.2,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:06:23-04:00,,,,,-54,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:07:19-04:00,24.2924,53.1044,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.16
2025-06-05T07:07:20-04:00,,,46.95,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:07:23-04:00,,,,,-53,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-05T07:08:19-04:00,24.3191,53.1441,47.1,2.7084,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.19
2025-06-05T07:08:23-04:00,,,,,-52,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
