Timestamp,Temperature (°C),Humidity (%),Pressure (hPa),Gas Resistance (Ω),Violet (450nm),Blue (500nm),Green (550nm),Yellow (570nm),Orange (600nm),Red (650nm),Ambient Light (lux)
2025-06-04 17:14:23,22.83,50.53,1017.21,102400000.00,5.87,2.57,7.96,6.69,0.00,0.00,402.66
2025-06-04 17:15:24,22.82,50.58,1017.19,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:16:24,22.81,50.62,1017.21,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,402.66
2025-06-04 17:17:24,22.80,50.73,1017.20,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,402.12
2025-06-04 17:18:24,22.78,50.69,1017.18,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:19:24,22.78,50.74,1017.19,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:20:24,22.77,50.73,1017.16,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,402.12
2025-06-04 17:21:25,22.77,50.77,1017.14,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:22:25,22.76,50.78,1017.14,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:23:25,22.74,50.92,1017.13,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.05
2025-06-04 17:24:25,22.73,50.93,1017.11,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:25:25,22.72,51.00,1017.11,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:26:26,22.73,50.89,1017.09,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.05
2025-06-04 17:27:26,22.74,50.88,1017.08,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.59
2025-06-04 17:28:26,22.75,50.88,1017.05,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,400.51
2025-06-04 17:29:26,22.76,50.83,1017.04,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,402.12
2025-06-04 17:30:26,22.76,50.91,1017.00,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,402.12
2025-06-04 17:31:27,22.76,50.88,1016.98,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,401.05
2025-06-04 17:32:27,22.76,50.87,1016.97,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,401.05
2025-06-04 17:33:27,22.77,50.78,1016.97,102400000.00,7.04,5.13,10.23,8.60,13.97,7.20,400.51
2025-06-04 17:34:27,22.78,50.78,1016.95,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,400.51
2025-06-04 17:35:27,22.79,50.77,1016.94,102400000.00,7.04,5.13,10.23,8.60,12.97,7.20,402.12
2025-06-04 17:36:27,22.78,50.89,1016.95,102400000.00,4.69,3.85,4.55,4.78,5.99,4.50,245.15
2025-06-04 17:37:28,22.77,50.82,1016.95,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.97
2025-06-04 17:38:28,22.77,50.86,1016.92,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.44
2025-06-04 17:39:28,22.75,50.96,1016.90,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.97
2025-06-04 17:40:28,22.73,50.92,1016.89,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.97
2025-06-04 17:41:28,22.73,50.90,1016.87,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.44
2025-06-04 17:42:29,22.72,50.98,1016.88,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.97
2025-06-04 17:43:29,22.73,50.85,1016.87,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.44
2025-06-04 17:44:29,22.73,50.88,1016.88,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.44
2025-06-04 17:45:29,22.74,50.90,1016.88,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.44
2025-06-04 17:46:29,22.73,50.94,1016.89,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.44
2025-06-04 17:47:30,22.72,50.98,1016.85,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,399.44
2025-06-04 17:48:30,22.71,51.03,1016.85,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.90
2025-06-04 17:49:30,22.70,51.08,1016.81,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.90
2025-06-04 17:50:30,22.69,51.10,1016.76,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.90
2025-06-04 17:51:30,22.68,51.08,1016.76,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.90
2025-06-04 17:52:30,22.68,51.12,1016.75,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.90
2025-06-04 17:53:31,22.68,51.11,1016.74,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.36
2025-06-04 17:54:31,22.68,51.15,1016.72,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.36
2025-06-04 17:55:31,22.67,51.23,1016.70,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,398.36
2025-06-04 17:56:31,22.65,51.33,1016.71,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.82
2025-06-04 17:57:31,22.65,51.35,1016.72,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.82
2025-06-04 17:58:32,22.68,51.19,1016.72,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.82
2025-06-04 17:59:32,22.70,51.25,1016.74,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.82
2025-06-04 18:00:32,22.72,51.27,1016.74,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.82
2025-06-04 18:01:32,22.75,51.13,1016.72,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.29
2025-06-04 18:02:32,22.78,51.19,1016.72,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.29
2025-06-04 18:03:33,22.80,51.11,1016.67,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.29
2025-06-04 18:04:33,22.83,51.05,1016.65,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.82
2025-06-04 18:05:33,22.86,51.01,1016.61,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,397.29
2025-06-04 18:06:33,22.89,50.92,1016.60,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,396.75
2025-06-04 18:07:33,22.92,50.78,1016.61,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,396.75
2025-06-04 18:08:33,22.96,50.75,1016.57,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,396.21
2025-06-04 18:09:34,22.99,50.59,1016.56,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,396.75
2025-06-04 18:10:34,23.02,50.55,1016.53,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,396.75
2025-06-04 18:11:34,23.04,50.50,1016.56,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,396.21
2025-06-04 18:12:34,23.08,50.34,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.67
2025-06-04 18:13:34,23.10,50.34,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.67
2025-06-04 18:14:35,23.14,50.23,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.67
2025-06-04 18:15:35,23.17,50.14,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:16:35,23.21,50.01,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:17:35,23.23,50.10,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:18:35,23.24,50.06,1016.56,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:19:35,23.24,50.14,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:20:36,23.26,50.07,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:21:36,23.29,50.12,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:22:36,23.31,50.07,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:23:36,23.32,50.04,1016.53,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.67
2025-06-04 18:24:36,23.33,50.06,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.67
2025-06-04 18:25:37,23.35,50.01,1016.52,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:26:37,23.37,49.99,1016.52,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:27:37,23.39,49.99,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,394.60
2025-06-04 18:28:37,23.39,50.07,1016.57,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,395.14
2025-06-04 18:29:37,23.39,50.15,1016.53,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,394.60
2025-06-04 18:30:38,23.39,50.03,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,394.60
2025-06-04 18:31:38,23.41,49.99,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,394.06
2025-06-04 18:32:38,23.43,49.94,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,394.06
2025-06-04 18:33:38,23.44,49.94,1016.53,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,394.06
2025-06-04 18:34:38,23.46,49.92,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,393.52
2025-06-04 18:35:38,23.48,49.81,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,393.52
2025-06-04 18:36:39,23.50,49.84,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,393.52
2025-06-04 18:37:39,23.51,49.76,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,392.99
2025-06-04 18:38:39,23.52,49.87,1016.53,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,392.99
2025-06-04 18:39:39,23.53,49.81,1016.54,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,392.99
2025-06-04 18:40:39,23.54,49.74,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,392.45
2025-06-04 18:41:40,23.55,49.72,1016.56,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,392.45
2025-06-04 18:42:40,23.56,49.70,1016.55,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,392.45
2025-06-04 18:43:40,23.56,49.59,1016.58,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,391.91
2025-06-04 18:44:40,23.57,49.68,1016.61,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,391.91
2025-06-04 18:45:40,23.58,49.76,1016.61,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,391.37
2025-06-04 18:46:41,23.59,49.70,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,391.37
2025-06-04 18:47:41,23.60,49.66,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,391.37
2025-06-04 18:48:41,23.60,49.66,1016.66,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,390.84
2025-06-04 18:49:41,23.61,49.67,1016.65,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,390.84
2025-06-04 18:50:41,23.62,49.61,1016.63,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,390.84
2025-06-04 18:51:41,23.63,49.62,1016.65,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,390.30
2025-06-04 18:52:42,23.63,49.62,1016.65,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,390.84
2025-06-04 18:53:42,23.63,49.66,1016.64,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,390.30
2025-06-04 18:54:42,23.63,49.62,1016.64,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,390.30
2025-06-04 18:55:42,23.63,49.70,1016.63,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.76
2025-06-04 18:56:42,23.63,49.66,1016.64,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.76
2025-06-04 18:57:43,23.64,49.65,1016.63,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.76
2025-06-04 18:58:43,23.65,49.62,1016.66,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.76
2025-06-04 18:59:43,23.66,49.58,1016.66,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.76
2025-06-04 19:00:43,23.67,49.56,1016.68,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.76
2025-06-04 19:01:43,23.68,49.59,1016.70,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.22
2025-06-04 19:02:44,23.69,49.55,1016.68,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.22
2025-06-04 19:03:44,23.70,49.53,1016.67,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,389.22
2025-06-04 19:04:44,23.71,49.51,1016.65,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,388.68
2025-06-04 19:05:44,23.71,49.55,1016.64,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,388.15
2025-06-04 19:06:44,23.72,49.52,1016.66,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,388.15
2025-06-04 19:07:44,23.74,49.52,1016.63,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,388.15
2025-06-04 19:08:45,23.75,49.45,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,388.15
2025-06-04 19:09:45,23.76,49.45,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,388.15
2025-06-04 19:10:45,23.77,49.46,1016.61,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,387.61
2025-06-04 19:11:45,23.78,49.49,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,387.61
2025-06-04 19:12:45,23.78,49.42,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,387.61
2025-06-04 19:13:46,23.79,49.53,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,387.07
2025-06-04 19:14:46,23.79,49.49,1016.62,102400000.00,7.04,3.85,10.23,7.64,12.97,6.30,386.53
2025-06-04 19:15:46,23.79,49.45,1016.62,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,386.53
2025-06-04 19:16:46,23.81,49.33,1016.61,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,386.53
2025-06-04 19:17:46,23.83,49.31,1016.61,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,386.00
2025-06-04 19:18:46,23.84,49.34,1016.63,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,386.00
2025-06-04 19:19:47,23.85,49.30,1016.62,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,386.00
2025-06-04 19:20:47,23.85,49.27,1016.65,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,385.46
2025-06-04 19:21:47,23.86,49.27,1016.65,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,385.46
2025-06-04 19:22:47,23.87,49.35,1016.66,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,385.46
2025-06-04 19:23:47,23.86,49.35,1016.67,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,384.92
2025-06-04 19:24:48,23.86,49.32,1016.69,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,385.46
2025-06-04 19:25:48,23.87,49.28,1016.69,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,384.38
2025-06-04 19:26:48,23.87,49.32,1016.69,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,384.38
2025-06-04 19:27:48,23.87,49.37,1016.69,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,384.38
2025-06-04 19:28:48,23.87,49.32,1016.70,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,384.38
2025-06-04 19:29:49,23.87,49.41,1016.70,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,383.85
2025-06-04 19:30:49,23.87,49.38,1016.71,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,383.85
2025-06-04 19:31:49,23.88,49.35,1016.73,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,383.85
2025-06-04 19:32:49,23.88,49.34,1016.72,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,383.31
2025-06-04 19:33:49,23.88,49.41,1016.72,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,383.31
2025-06-04 19:34:49,23.88,49.48,1016.73,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,383.31
2025-06-04 19:35:50,23.87,49.42,1016.74,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,382.77
2025-06-04 19:36:50,23.88,49.46,1016.74,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,382.77
2025-06-04 19:37:50,23.87,49.52,1016.75,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,382.77
2025-06-04 19:38:50,23.88,49.51,1016.76,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,382.77
2025-06-04 19:39:50,23.88,49.44,1016.75,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,382.23
2025-06-04 19:40:51,23.89,49.40,1016.74,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,382.23
2025-06-04 19:41:51,23.90,49.42,1016.76,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,382.23
2025-06-04 19:42:51,23.91,49.36,1016.77,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,381.70
2025-06-04 19:43:51,23.92,49.39,1016.79,102400000.00,7.04,3.85,10.23,7.64,12.97,6.30,381.70
2025-06-04 19:44:51,23.93,49.40,1016.80,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,382.23
2025-06-04 19:45:52,23.93,49.41,1016.83,102400000.00,7.04,3.85,10.23,7.64,12.97,6.30,381.70
2025-06-04 19:46:52,23.93,49.40,1016.82,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,381.70
2025-06-04 19:47:52,23.93,49.48,1016.83,102400000.00,7.04,5.13,10.23,7.64,12.97,6.30,381.16
2025-06-04 19:48:52,23.92,49.45,1016.81,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,381.16
2025-06-04 19:49:52,23.93,49.39,1016.78,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,381.16
2025-06-04 19:50:52,23.94,49.37,1016.79,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,381.16
2025-06-04 19:51:53,23.95,49.32,1016.79,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,380.08
2025-06-04 19:52:53,23.98,49.29,1016.76,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,380.62
2025-06-04 19:53:53,24.01,49.17,1016.73,102400000.00,7.04,5.13,10.23,8.60,12.97,6.30,380.62
2025-06-04 19:54:53,24.04,49.15,1016.72,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30
2025-06-04 19:55:53,24.06,49.09,1016.70,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,4.30
2025-06-04 19:56:54,24.08,49.03,1016.72,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76
2025-06-04 19:57:54,24.08,49.13,1016.70,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76
2025-06-04 19:58:54,24.06,49.24,1016.67,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76
2025-06-04 19:59:54,24.06,49.18,1016.67,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.76
2025-06-04 20:00:54,24.05,49.14,1016.66,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23
2025-06-04 20:01:54,24.05,49.17,1016.66,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23
2025-06-04 20:02:55,24.05,49.19,1016.65,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23
2025-06-04 20:03:55,24.04,49.20,1016.64,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23
2025-06-04 20:04:55,24.04,49.20,1016.66,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23
2025-06-04 20:05:55,24.04,49.27,1016.67,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69
2025-06-04 20:06:55,24.03,49.30,1016.70,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69
2025-06-04 20:07:56,24.03,49.28,1016.69,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69
2025-06-04 20:08:56,24.03,49.29,1016.73,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.69
2025-06-04 20:09:56,24.04,49.30,1016.72,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.15
2025-06-04 20:10:56,24.04,49.29,1016.71,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.15
2025-06-04 20:11:56,24.05,49.21,1016.73,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.15
2025-06-04 20:12:57,24.06,49.21,1016.71,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.15
2025-06-04 20:13:57,24.07,49.18,1016.71,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,2.15
2025-06-04 20:14:57,24.07,49.15,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61
2025-06-04 20:15:57,24.07,49.20,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61
2025-06-04 20:16:57,24.08,49.21,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61
2025-06-04 20:17:57,24.08,49.23,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61
2025-06-04 20:18:58,24.09,49.19,1016.76,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61
2025-06-04 20:19:58,24.09,49.19,1016.79,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61
2025-06-04 20:20:58,24.09,49.20,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.61
2025-06-04 20:21:58,24.08,49.27,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:22:58,24.08,49.23,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:23:59,24.09,49.19,1016.76,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:24:59,24.10,49.13,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:25:59,24.11,49.15,1016.76,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:26:59,24.11,49.18,1016.75,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:27:59,24.10,49.24,1016.75,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:29:00,24.10,49.19,1016.74,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:30:00,24.10,49.26,1016.74,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:31:00,24.10,49.32,1016.75,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:32:00,24.10,49.28,1016.76,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:33:00,24.10,49.23,1016.75,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
2025-06-04 20:34:00,24.10,49.28,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:35:01,24.09,49.38,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:36:01,24.08,49.32,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:37:01,24.08,49.32,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:38:01,24.09,49.28,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:39:01,24.10,49.22,1016.80,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:40:02,24.11,49.25,1016.81,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:41:02,24.12,49.25,1016.79,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:42:02,24.11,49.34,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:43:02,24.12,49.29,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:44:02,24.12,49.33,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:45:02,24.12,49.29,1016.75,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:46:03,24.13,49.33,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:47:03,24.12,49.40,1016.76,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:48:03,24.11,49.44,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:49:03,24.11,49.39,1016.80,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:50:03,24.12,49.41,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:51:04,24.12,49.42,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:52:04,24.12,49.44,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:53:04,24.11,49.47,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:54:04,24.11,49.47,1016.75,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:55:04,24.10,49.50,1016.77,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:56:05,24.10,49.50,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:57:05,24.09,49.59,1016.79,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:58:05,24.08,49.65,1016.78,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 20:59:05,24.08,49.67,1016.81,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 21:00:05,24.08,49.62,1016.83,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 21:01:05,24.09,49.53,1016.86,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 21:02:06,24.10,49.53,1016.85,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 21:03:06,24.11,49.47,1016.88,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 21:04:06,24.12,49.51,1016.87,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
2025-06-04 21:05:06,24.12,49.47,1016.88,102400000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.54
