created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-06-05T05:45:53-04:00,22.4311,58.7259,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:45:54-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:46:53-04:00,22.3884,58.8312,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:46:55-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:47:54-04:00,22.4151,59.118,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:47:56-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:48:54-04:00,22.4151,59.3973,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:48:55-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:49:53-04:00,22.4151,59.3881,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:49:55-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:50:54-04:00,22.4311,59.5026,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:50:56-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:51:54-04:00,22.4311,59.5361,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:51:56-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:52:53-04:00,22.4018,59.3744,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:52:55-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:53:54-04:00,22.4018,59.44,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:53:56-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:54:54-04:00,22.4151,59.6582,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:54:55-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:55:53-04:00,22.4311,59.5026,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:55:55-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:56:54-04:00,22.4445,59.3149,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:56:56-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:57:54-04:00,22.4151,58.8159,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:57:55-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:58:53-04:00,22.4311,58.4695,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:58:55-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:59:54-04:00,22.3884,58.0896,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T05:59:56-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:00:55-04:00,22.4018,57.879,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:00:57-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:01:54-04:00,22.4018,57.6898,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:01:56-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:02:55-04:00,22.4151,57.5906,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:02:57-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:03:56-04:00,22.4018,57.5204,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:03:58-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:04:55-04:00,22.359,57.5219,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:04:57-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:05:56-04:00,22.359,57.6135,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:05:58-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:06:57-04:00,22.359,57.6913,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:06:59-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:07:56-04:00,22.3751,57.8637,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:07:58-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:08:57-04:00,22.3751,58.0789,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:08:59-04:00,,,,-53,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:09:58-04:00,22.3457,58.3871,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:10:00-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:10:57-04:00,22.3323,58.7793,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:10:59-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:11:58-04:00,22.319,59.0234,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:12:00-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:12:59-04:00,22.3457,59.3652,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:13:01-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:13:58-04:00,22.3323,59.5758,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:14:00-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:14:59-04:00,22.359,59.7269,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:15:01-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:16:00-04:00,22.303,59.9939,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:16:02-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:16:59-04:00,22.3323,59.9756,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:17:01-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:18:00-04:00,22.319,60.1633,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:18:02-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:19:01-04:00,22.3323,60.0519,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:19:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:20:00-04:00,22.3323,60.1663,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:20:02-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:21:01-04:00,22.3457,60.0946,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:21:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:22:02-04:00,22.319,60.0671,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:22:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:23:02-04:00,22.3323,59.9252,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:23:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:24:01-04:00,22.3323,59.3942,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:24:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:25:02-04:00,22.319,59.0906,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:25:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:26:02-04:00,22.319,58.8663,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:26:03-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:27:01-04:00,22.303,58.703,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:27:03-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:28:02-04:00,22.319,58.5962,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:28:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:29:02-04:00,22.319,58.4833,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:29:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:30:01-04:00,22.319,58.4146,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:30:03-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:31:02-04:00,22.2896,58.4451,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:31:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:32:02-04:00,22.2896,58.5336,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:32:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:33:01-04:00,22.303,58.6374,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:33:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:34:02-04:00,22.2896,58.7259,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:34:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:35:02-04:00,22.303,58.7839,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:35:03-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:36:01-04:00,22.2442,58.9639,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:36:03-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:37:02-04:00,22.2442,59.0539,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:37:04-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:38:02-04:00,22.2602,59.1241,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:38:03-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:39:01-04:00,22.2309,59.2981,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:39:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:40:02-04:00,22.2309,59.4247,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:40:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:41:02-04:00,22.2442,59.4812,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:41:03-04:00,,,,-73,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:42:01-04:00,22.2602,59.585,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:42:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:43:02-04:00,22.2309,59.5804,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:43:04-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:44:02-04:00,22.2442,59.6719,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:44:03-04:00,,,,-59,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:45:01-04:00,22.2442,59.7925,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:45:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:46:02-04:00,22.2309,59.9069,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:46:04-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:47:02-04:00,22.2309,59.791,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:47:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:48:01-04:00,22.2442,59.9924,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:48:03-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:49:02-04:00,22.2309,59.939,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:49:04-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:50:02-04:00,22.2442,59.8657,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:50:03-04:00,,,,-59,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:51:01-04:00,22.2442,59.8154,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:51:03-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:52:02-04:00,22.2763,59.7101,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:52:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:53:02-04:00,22.2763,59.733,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:53:04-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:54:01-04:00,22.2763,59.8093,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:54:03-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:55:02-04:00,22.2763,59.7879,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:55:04-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:56:03-04:00,22.2309,59.7498,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:56:05-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:57:02-04:00,22.2602,59.7192,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:57:04-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:58:03-04:00,22.2602,59.7192,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:58:05-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:59:04-04:00,22.2442,59.5712,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T06:59:06-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:00:03-04:00,22.2602,59.6857,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:00:06-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:01:04-04:00,22.2602,60.0381,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:01:06-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:02:05-04:00,22.2763,60.2182,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:02:07-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:03:04-04:00,22.2602,60.4562,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:03:06-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:04:05-04:00,22.2763,60.4913,4.0034,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:04:07-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:05:06-04:00,22.2763,60.3647,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:05:08-04:00,,,,-59,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:06:05-04:00,22.2602,60.3006,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:06:07-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:07:06-04:00,22.2763,60.2716,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:07:08-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:08:07-04:00,22.2602,60.3418,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:08:09-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:09:06-04:00,22.2602,60.6149,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:09:08-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:10:07-04:00,22.2442,60.7477,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:10:09-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:11:08-04:00,22.2763,60.9323,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:11:10-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:12:07-04:00,22.2602,61.1383,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:12:09-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:13:08-04:00,22.2763,61.1414,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:13:10-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:14:09-04:00,22.2602,61.1383,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:14:11-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:15:08-04:00,22.2602,61.3611,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:15:11-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:16:09-04:00,22.2602,61.1612,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:16:11-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:17:10-04:00,22.2896,61.3428,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:17:12-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:18:10-04:00,22.2896,61.3123,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:18:11-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:19:10-04:00,22.2896,61.1337,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:19:12-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:20:11-04:00,22.2763,60.9216,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:20:13-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:21:11-04:00,22.2763,60.827,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:21:12-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:22:11-04:00,22.2763,60.7446,3.996,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:22:13-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:23:12-04:00,22.2602,60.6058,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:23:14-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:24:12-04:00,22.2763,60.6699,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:24:13-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:25:12-04:00,22.2763,60.5966,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:25:14-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:26:13-04:00,22.2763,60.734,3.996,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:26:15-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:27:13-04:00,22.2763,60.6897,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:27:14-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:28:13-04:00,22.2602,60.7523,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:28:15-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:29:14-04:00,22.2602,60.7935,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:29:16-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:30:14-04:00,22.2442,60.8438,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:30:15-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:31:13-04:00,22.2763,60.9537,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:31:15-04:00,,,,-39,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:32:14-04:00,22.2442,60.9277,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:32:16-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:33:14-04:00,22.2602,60.8774,3.996,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:33:15-04:00,,,,-40,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:34:13-04:00,22.2763,60.9323,3.996,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:34:15-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:35:14-04:00,22.2602,61.0239,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:35:16-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:36:15-04:00,22.2763,60.9766,3.996,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:36:17-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:37:14-04:00,22.2763,61.1322,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:37:16-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:38:15-04:00,22.2602,60.9628,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:38:17-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:39:16-04:00,22.303,61.1795,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:39:18-04:00,,,,-42,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:40:15-04:00,22.2896,61.0178,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:40:17-04:00,,,,-41,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-05T07:41:16-04:00,22.2896,61.0819,3.9997,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
