created_at,"field1(Temperature ºC )",field2(Humidity),field3(Light),field4(Voltage),"field5(WIFI RSSI)",field6(),field7(),"field8(External Temperature Probe ºC )",field9(),field10(),field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc,vfield1
2025-05-27T00:13:38-04:00,21.5713,52.9946,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.17
2025-05-27T00:08:46-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-27T00:08:39-04:00,,52.99,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-27T00:08:38-04:00,21.5312,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-27T00:03:45-04:00,,,,,-35,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-27T00:03:38-04:00,21.5312,53.0449,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.12
2025-05-26T23:58:45-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:58:39-04:00,,53.08,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:58:38-04:00,21.5579,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:53:44-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:53:38-04:00,21.5579,53.135,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.16
2025-05-26T23:48:44-04:00,,,,,-35,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:48:39-04:00,,53.0892,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:48:38-04:00,21.5446,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:43:44-04:00,,,,,-33,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:43:38-04:00,21.5019,53.1258,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.09
2025-05-26T23:38:43-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:38:38-04:00,,53.2006,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:38:37-04:00,21.5019,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:33:44-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:33:38-04:00,21.4885,53.2189,11.85,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.08
2025-05-26T23:28:44-04:00,,,,,-41,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:28:38-04:00,,53.2036,11.85,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:28:37-04:00,21.4458,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:23:39-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:23:38-04:00,21.4324,53.2448,11.85,2.7935,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.02
2025-05-26T23:18:38-04:00,,,11.7,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:18:37-04:00,21.4885,53.1777,,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.08
2025-05-26T23:13:39-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:13:38-04:00,21.4725,53.2601,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.07
2025-05-26T23:13:37-04:00,,,11.85,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:08:39-04:00,,,,,-33,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:08:38-04:00,,53.2509,11.85,2.7935,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:08:37-04:00,21.4164,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:03:39-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:03:38-04:00,,53.2738,11.85,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T23:03:37-04:00,21.4164,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:58:40-04:00,,,,,-33,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:58:38-04:00,,53.4066,12,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:58:37-04:00,21.3764,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:53:38-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:53:37-04:00,,53.3928,11.85,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:53:36-04:00,21.347,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:48:38-04:00,,,,,-35,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:48:36-04:00,21.3203,53.3883,11.85,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.9
2025-05-26T22:43:38-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:43:36-04:00,21.3043,53.4295,11.85,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.88
2025-05-26T22:38:38-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:38:37-04:00,,53.4691,11.85,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:38:36-04:00,21.2215,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:33:39-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:33:37-04:00,21.1921,53.4874,11.85,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.76
2025-05-26T22:33:36-04:00,,,,2.7898,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:28:37-04:00,,53.3242,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:28:36-04:00,21.1788,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:23:41-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:23:36-04:00,21.1627,53.2036,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.72
2025-05-26T22:18:36-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:18:35-04:00,21.1067,53.0983,11.85,2.7935,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.66
2025-05-26T22:13:34-04:00,21.1627,52.8161,11.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.71
2025-05-26T22:08:37-04:00,,,,,-33,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:08:33-04:00,21.1494,52.5353,11.85,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.69
2025-05-26T22:03:36-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T22:03:32-04:00,21.2482,52.2469,12.15,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.79
2025-05-26T21:58:35-04:00,,,,,-31,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:58:31-04:00,21.3603,51.8029,16.05,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,20.91
2025-05-26T21:53:35-04:00,,,,,-30,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:53:31-04:00,21.6434,51.0521,16.35,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.19
2025-05-26T21:48:35-04:00,,,,,-31,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:48:31-04:00,22.1508,50.3304,0.15,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.73
2025-05-26T21:43:35-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:43:31-04:00,22.5166,50.7103,0.75,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.15
2025-05-26T21:38:35-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:38:32-04:00,,,1.05,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:38:31-04:00,22.4739,50.9483,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.11
2025-05-26T21:33:35-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:33:32-04:00,,,1.05,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:33:31-04:00,22.4338,50.4173,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.05
2025-05-26T21:28:36-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:28:32-04:00,22.546,48.0171,1.05,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.11
2025-05-26T21:23:35-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:23:31-04:00,22.8424,49.8222,0.75,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-05-26T21:18:34-04:00,,,,,-49,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:18:30-04:00,22.8985,50.4356,0.75,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.56
2025-05-26T21:13:34-04:00,,,,,-51,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:13:30-04:00,,,9.6,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:13:29-04:00,22.8851,50.4814,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.55
2025-05-26T21:08:33-04:00,,,,,-50,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:08:30-04:00,,,9.9,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:08:29-04:00,22.7409,50.4845,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.39
2025-05-26T21:03:34-04:00,,,,,-46,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:03:30-04:00,,,1.5,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T21:03:29-04:00,22.6715,50.37,,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.31
2025-05-26T20:58:34-04:00,,,,,-48,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:58:30-04:00,,,1.5,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:58:29-04:00,22.6421,50.248,,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.27
2025-05-26T20:53:33-04:00,,,,,-45,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:53:29-04:00,22.6154,50.5486,1.05,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.25
2025-05-26T20:48:33-04:00,,,,,-47,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:48:30-04:00,,,0.75,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:48:29-04:00,22.6154,50.5028,,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.25
2025-05-26T20:43:33-04:00,,,,,-47,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:43:29-04:00,22.602,50.5226,0.75,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.24
2025-05-26T20:38:33-04:00,,,,,-47,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:38:29-04:00,22.6154,50.5135,0.9,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.25
2025-05-26T20:33:32-04:00,,,,,-44,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:33:28-04:00,22.6715,50.4891,0.75,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.31
2025-05-26T20:28:32-04:00,,,,,-42,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:28:28-04:00,22.7409,50.4845,0.9,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.39
2025-05-26T20:23:32-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:23:28-04:00,22.5166,50.9072,0.75,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.16
2025-05-26T20:18:31-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:18:27-04:00,22.4739,50.9483,1.05,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.11
2025-05-26T20:13:31-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:13:27-04:00,22.4178,51.0811,1.35,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.05
2025-05-26T20:08:32-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:08:27-04:00,22.4044,51.1498,0.75,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.03
2025-05-26T20:03:31-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:03:28-04:00,,,1.2,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T20:03:27-04:00,22.3911,51.2047,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.02
2025-05-26T19:58:31-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:58:28-04:00,,,1.5,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:58:27-04:00,22.3617,51.3313,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.99
2025-05-26T19:53:32-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:53:28-04:00,22.335,51.4092,2.1,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.97
2025-05-26T19:48:31-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:48:28-04:00,,,2.25,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:48:27-04:00,22.3056,51.5328,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.94
2025-05-26T19:43:31-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:43:28-04:00,,,2.7,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:43:27-04:00,22.2789,51.5984,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.91
2025-05-26T19:38:32-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:38:28-04:00,,,3.15,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:38:27-04:00,22.2335,51.7037,,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.86
2025-05-26T19:33:31-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:33:28-04:00,,,3.45,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:33:27-04:00,22.2202,51.7678,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.85
2025-05-26T19:28:31-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:28:27-04:00,22.1908,51.9585,3.9,2.8675,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.82
2025-05-26T19:23:31-04:00,,,,,-40,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:23:28-04:00,,,4.35,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:23:27-04:00,22.1347,52.0363,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.76
2025-05-26T19:18:31-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:18:27-04:00,22.0787,52.1248,4.5,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.71
2025-05-26T19:13:30-04:00,,,,,-35,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:13:26-04:00,22.0226,52.2988,4.65,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.64
2025-05-26T19:08:30-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:08:26-04:00,21.9959,52.5322,4.95,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.62
2025-05-26T19:03:28-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T19:03:27-04:00,21.9825,52.4666,5.85,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.61
2025-05-26T18:58:28-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:58:27-04:00,21.9265,51.0704,5.7,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.51
2025-05-26T18:58:26-04:00,,,,2.7972,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:53:28-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:53:27-04:00,,53.7957,5.55,2.7935,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:53:26-04:00,21.8837,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:48:28-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:48:27-04:00,,52.4681,6.3,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:48:26-04:00,21.7849,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:43:27-04:00,,49.2821,6.15,2.8009,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:43:26-04:00,21.7422,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:38:28-04:00,,,,,-35,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:38:26-04:00,21.9532,50.7469,6.75,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.53
2025-05-26T18:33:28-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:33:27-04:00,,53.8537,6.45,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:33:26-04:00,22.0226,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:28:28-04:00,,,,,-42,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:28:27-04:00,,51.6381,7.2,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:28:26-04:00,21.9265,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:23:28-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:23:27-04:00,21.8704,47.541,6.75,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.36
2025-05-26T18:18:27-04:00,,,,,-34,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:18:26-04:00,21.9959,46.9505,6.9,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.48
2025-05-26T18:13:28-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:13:26-04:00,22.1508,47.7073,6.75,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.67
2025-05-26T18:08:28-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:08:27-04:00,,49.044,7.35,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:08:26-04:00,22.2923,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:03:27-04:00,,,,,-40,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:03:26-04:00,,,11.1,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T18:03:25-04:00,22.4739,50.9377,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.11
2025-05-26T17:58:26-04:00,,,,,-35,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:58:25-04:00,22.4338,50.2785,12,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.04
2025-05-26T17:53:27-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:53:25-04:00,22.3911,46.0807,13.65,2.8009,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,21.89
2025-05-26T17:48:26-04:00,,,13.2,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:48:25-04:00,22.6421,49.163,,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.24
2025-05-26T17:43:30-04:00,,,,,-37,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:43:25-04:00,22.797,51.1955,10.95,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-05-26T17:38:30-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:38:25-04:00,,52.0363,15.6,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:38:24-04:00,22.7836,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:33:30-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:33:24-04:00,22.797,47.9805,15.3,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.38
2025-05-26T17:28:30-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:28:24-04:00,,47.039,18.45,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:28:23-04:00,23.0373,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:23:30-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:23:23-04:00,23.3631,48.5588,30.75,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.02
2025-05-26T17:18:30-04:00,,,,,-36,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:18:23-04:00,,49.5598,24.45,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:18:22-04:00,23.5607,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:13:29-04:00,,,,,-39,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:13:22-04:00,23.9693,44.3595,18.9,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,23.58
2025-05-26T17:08:30-04:00,,,,,-38,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:08:22-04:00,24.968,43.9353,37.35,2.8749,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.67
2025-05-26T17:03:29-04:00,,,,,-61,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:03:23-04:00,,45.2155,108.3,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T17:03:22-04:00,25.4059,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:58:33-04:00,,,,,-66,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:58:23-04:00,,45.8976,38.85,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:58:22-04:00,25.2937,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:53:29-04:00,,,,,-75,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:53:22-04:00,25.2777,44.2786,0.9,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,25.02
2025-05-26T16:48:30-04:00,,,,,-71,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:48:23-04:00,,44.329,0.9,2.8749,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:48:22-04:00,25.1949,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:43:30-04:00,,,,,-73,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:43:22-04:00,25.1949,44.4114,0.9,2.8749,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.93
2025-05-26T16:38:30-04:00,,,,,-75,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:38:23-04:00,,44.242,1.05,2.8749,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:38:22-04:00,25.1522,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:33:30-04:00,,,,,-78,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:33:22-04:00,25.1389,43.3341,1.05,2.8749,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,24.84
2025-05-26T16:28:30-04:00,,,,,-73,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:28:22-04:00,,43.5172,1.05,2.8712,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:28:21-04:00,25.2083,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-05-26T16:23:30-04:00,,,,,-78,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
