created_at,"field1(Temperature ºC )",field2(Humidity),field3(Light),field4(Voltage),"field5(WIFI RSSI)",field6(),field7(),"field8(External Temperature Probe ºC )",field9(),field10(),field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc,vfield1
2025-06-03T00:15:45-04:00,23.2776,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:15:46-04:00,,35.3994,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:15:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:16:46-04:00,23.3043,35.4269,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.62
2025-06-03T00:16:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:17:46-04:00,23.2616,35.433,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.57
2025-06-03T00:17:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:18:46-04:00,23.2483,35.4589,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.56
2025-06-03T00:18:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:19:46-04:00,23.2055,35.4788,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.51
2025-06-03T00:19:50-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:20:46-04:00,23.1922,35.5184,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.49
2025-06-03T00:20:50-04:00,,,,,-67,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:21:46-04:00,23.2055,35.5688,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.51
2025-06-03T00:21:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:22:46-04:00,23.1655,35.5779,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:22:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:22:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:23:46-04:00,23.1655,35.5642,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:23:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:23:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:24:46-04:00,23.1655,35.6023,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:24:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:24:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:25:46-04:00,23.1788,35.6054,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-06-03T00:25:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:25:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:26:46-04:00,23.1655,35.5886,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:26:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:26:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:27:46-04:00,23.1495,35.639,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:27:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:27:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:28:46-04:00,23.1495,35.5886,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:28:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:28:50-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:29:46-04:00,23.1495,35.639,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:29:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:29:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:30:46-04:00,23.1655,35.6558,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:30:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:30:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:31:46-04:00,23.1655,35.6664,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:31:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:31:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:32:46-04:00,23.1655,35.6161,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:32:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:32:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:33:46-04:00,23.1788,35.6298,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-06-03T00:33:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:33:50-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:34:46-04:00,23.1655,35.642,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:34:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:34:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:35:46-04:00,23.1361,35.6115,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T00:35:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:35:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:36:46-04:00,23.1361,35.6115,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T00:36:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:36:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:37:46-04:00,23.1495,35.639,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:37:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:37:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:38:46-04:00,23.1495,35.6283,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:38:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:38:50-04:00,,,,,-68,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:39:46-04:00,23.1655,35.642,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:39:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:39:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:40:46-04:00,23.1655,35.6298,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:40:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:40:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:41:46-04:00,23.1788,35.642,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-06-03T00:41:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:41:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:42:46-04:00,23.1495,35.6283,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:42:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:42:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:43:46-04:00,23.1361,35.5749,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T00:43:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:43:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:44:46-04:00,23.1495,35.6527,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:44:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:44:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:45:46-04:00,23.1495,35.5611,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:45:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:45:50-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:46:46-04:00,23.1495,35.6283,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:46:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:46:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:47:46-04:00,23.1361,35.6527,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.44
2025-06-03T00:47:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:47:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:48:46-04:00,23.1495,35.6283,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:48:47-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:48:50-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:49:46-04:00,23.1655,,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:49:47-04:00,,35.6802,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:49:52-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:50:47-04:00,23.2216,35.5322,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.53
2025-06-03T00:50:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:51:47-04:00,23.2055,35.5688,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.51
2025-06-03T00:51:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:52:47-04:00,23.1922,35.5428,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.49
2025-06-03T00:52:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:52:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:53:47-04:00,23.1922,35.5795,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.49
2025-06-03T00:53:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:53:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:54:47-04:00,23.1655,35.5886,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:54:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:54:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:55:47-04:00,23.1655,35.5886,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:55:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:55:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:56:47-04:00,23.1495,35.5611,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T00:56:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:56:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:57:47-04:00,23.2216,35.5688,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.53
2025-06-03T00:57:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:57:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:58:47-04:00,23.1922,35.5184,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.49
2025-06-03T00:58:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:58:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:59:47-04:00,23.1655,35.5886,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T00:59:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T00:59:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:00:47-04:00,23.1922,35.5917,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.49
2025-06-03T01:00:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:00:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:01:47-04:00,23.2216,35.52,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.53
2025-06-03T01:01:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:01:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:02:47-04:00,23.2216,35.5322,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.53
2025-06-03T01:02:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:02:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:03:47-04:00,23.1788,35.5917,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-06-03T01:03:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:03:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:04:47-04:00,23.3337,35.4284,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.65
2025-06-03T01:04:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:04:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:05:47-04:00,23.574,35.0835,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.91
2025-06-03T01:05:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:05:51-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:06:47-04:00,23.4192,35.1843,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.73
2025-06-03T01:06:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:07:47-04:00,23.3337,35.3399,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.64
2025-06-03T01:07:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:08:47-04:00,23.3177,35.3643,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.63
2025-06-03T01:08:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:09:47-04:00,23.2483,35.4467,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.56
2025-06-03T01:09:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:10:47-04:00,23.2216,35.5322,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.53
2025-06-03T01:10:51-04:00,,,,,-61,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:11:47-04:00,23.2216,35.4818,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.53
2025-06-03T01:11:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:12:47-04:00,23.2055,35.5322,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.51
2025-06-03T01:12:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:13:47-04:00,23.2055,35.5459,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.51
2025-06-03T01:13:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:13:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:14:47-04:00,23.2616,35.433,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.57
2025-06-03T01:14:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:15:47-04:00,23.2216,35.5322,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.53
2025-06-03T01:15:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:15:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:16:47-04:00,23.2055,35.5322,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.51
2025-06-03T01:16:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:16:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:17:47-04:00,23.2349,35.4955,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.54
2025-06-03T01:17:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:18:47-04:00,23.1788,35.5657,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-06-03T01:18:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:18:51-04:00,,,,,-65,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:19:47-04:00,23.1788,35.6054,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-06-03T01:19:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:19:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,507,,,
2025-06-03T01:20:47-04:00,23.1495,35.5779,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T01:20:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:20:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:21:47-04:00,23.1788,35.6298,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.48
2025-06-03T01:21:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:21:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:22:47-04:00,23.1655,35.6298,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T01:22:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:22:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:23:47-04:00,23.1655,35.6558,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T01:23:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:23:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:24:47-04:00,23.1361,35.6374,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T01:24:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:24:51-04:00,,,,,-64,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:25:47-04:00,23.1655,35.6664,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T01:25:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:25:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:26:47-04:00,23.1495,35.639,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T01:26:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:26:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:27:47-04:00,23.1495,35.639,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T01:27:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:27:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:28:47-04:00,23.1361,35.6008,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T01:28:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:28:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:29:47-04:00,23.1655,35.6558,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T01:29:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:29:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:30:47-04:00,23.1361,35.6527,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.44
2025-06-03T01:30:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:30:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:31:47-04:00,23.1495,35.6786,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T01:31:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:31:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:32:47-04:00,23.1361,35.6115,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T01:32:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:32:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:33:47-04:00,23.1495,35.6649,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T01:33:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:33:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:34:47-04:00,23.1361,35.6374,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T01:34:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:34:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:35:47-04:00,23.1361,35.6374,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.43
2025-06-03T01:35:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:35:51-04:00,,,,,-62,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:36:47-04:00,23.1361,35.6527,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.44
2025-06-03T01:36:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:36:51-04:00,,,,,-63,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:37:47-04:00,23.1655,35.6802,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.47
2025-06-03T01:37:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:37:51-04:00,,,,,-61,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
2025-06-03T01:38:47-04:00,23.1495,35.7031,,,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,22.45
2025-06-03T01:38:48-04:00,,,1.2,5,,,,,,,,,,,,,,,,,,KYAF43XWS1A,,,,
