created_at,"field1(Temperature ºC )",field2(Humidity),field3(Voltage),"field4(WIFI RSSI)",field5,field6,field7,field8,field9,field10,field11,field12,field13,field14,field15,status,lat,long,elev,wifi,cell,serial,log,wifi_loc,cell_loc
2025-06-02T23:10:26-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:11:25-04:00,22.5566,36.8109,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:11:27-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:12:25-04:00,22.5566,36.7971,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:12:26-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:13:24-04:00,22.5566,36.8109,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:13:26-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:14:25-04:00,22.5566,36.7971,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:14:27-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:15:25-04:00,22.5566,36.8505,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:15:27-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:16:24-04:00,22.5566,36.8368,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:16:26-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:17:25-04:00,22.57,36.8139,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:17:27-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:18:25-04:00,22.57,36.8383,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:18:27-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:19:24-04:00,22.5566,36.8231,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:19:26-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:20:25-04:00,22.57,36.8383,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:20:27-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:21:26-04:00,22.57,36.8383,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:21:28-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:22:25-04:00,22.57,36.8139,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:22:27-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:23:26-04:00,22.5566,36.8109,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:23:28-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:24:27-04:00,22.5566,36.8368,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:24:29-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:25:27-04:00,22.5433,36.8368,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:25:28-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:26:27-04:00,22.57,36.8521,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:26:29-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:27:28-04:00,22.5566,36.8231,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:27:30-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:28:28-04:00,22.5566,36.8368,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:28:29-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:29:27-04:00,22.5433,36.8612,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:29:29-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:30:28-04:00,22.5433,36.8368,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:30:30-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:31:28-04:00,22.5433,36.8505,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:31:29-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:32:27-04:00,22.5566,36.8368,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:32:29-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:33:28-04:00,22.5566,36.8505,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:33:30-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:34:29-04:00,22.5566,36.8612,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:34:30-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:35:28-04:00,22.5566,36.8612,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:35:30-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:36:29-04:00,22.5566,36.878,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:36:31-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:37:30-04:00,22.5433,36.8612,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:37:31-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:38:29-04:00,22.5433,36.8505,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:38:31-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:39:30-04:00,22.5566,36.8917,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:39:32-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:40:31-04:00,22.57,36.8383,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:40:33-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:41:30-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:41:32-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:42:31-04:00,22.5433,36.9009,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:42:34-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:43:32-04:00,22.5433,36.8505,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:43:34-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:44:31-04:00,22.5566,36.8368,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:44:33-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:45:32-04:00,22.5433,36.8612,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:45:34-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:46:33-04:00,22.5566,36.8917,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:46:35-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:47:33-04:00,22.5433,36.8887,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:47:34-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:48:33-04:00,22.5433,36.875,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:48:35-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:49:34-04:00,22.5433,36.8612,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:49:36-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:50:34-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:50:35-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:51:34-04:00,22.5433,36.9009,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:51:36-04:00,,,,-83,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:52:35-04:00,22.5433,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:52:37-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:53:35-04:00,22.5566,36.8612,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:53:37-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:54:34-04:00,22.5273,36.8597,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:54:36-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:55:35-04:00,22.5433,36.8505,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:55:37-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:56:35-04:00,22.5273,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:56:36-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:57:34-04:00,22.5566,36.9299,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:57:36-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:58:35-04:00,22.5433,36.9009,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:58:37-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:59:35-04:00,22.5566,36.9162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-02T23:59:36-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:00:34-04:00,22.5433,36.8368,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:00:36-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:01:35-04:00,22.5433,36.8505,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:01:37-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:02:36-04:00,22.5273,36.9146,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:02:38-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:03:35-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:03:38-04:00,,,,-81,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:04:36-04:00,22.57,36.8917,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:04:38-04:00,,,,-85,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:05:37-04:00,22.5273,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:05:39-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:06:36-04:00,22.5433,36.9009,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:06:38-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:07:37-04:00,22.5433,36.875,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:07:39-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:08:38-04:00,22.5433,36.8887,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:08:40-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:09:37-04:00,22.5566,36.878,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:09:40-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:10:38-04:00,22.5433,36.875,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:10:40-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:11:39-04:00,22.5433,36.8887,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:11:41-04:00,,,,-65,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:12:38-04:00,22.5566,36.9162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:12:40-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:13:39-04:00,22.57,36.878,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:13:41-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:14:40-04:00,22.5433,36.9146,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:14:42-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:15:39-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:15:41-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:16:40-04:00,22.5433,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:16:42-04:00,,,,-64,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:17:41-04:00,22.5433,36.9009,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:17:43-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:18:40-04:00,22.5566,36.8917,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:18:42-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:19:41-04:00,22.5273,36.9146,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:19:43-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:20:42-04:00,22.5566,36.9162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:20:44-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:21:41-04:00,22.5433,36.8887,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:21:43-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:22:42-04:00,22.5433,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:22:44-04:00,,,,-58,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:23:43-04:00,22.5273,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:23:44-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:24:42-04:00,22.5834,36.9055,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:24:44-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:25:43-04:00,22.5566,36.9421,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:25:45-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:26:44-04:00,22.5433,36.9146,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:26:45-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:27:43-04:00,22.5566,36.9162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:27:45-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:28:44-04:00,22.5433,36.8887,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:28:46-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:29:44-04:00,22.5433,36.9009,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:29:46-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:30:43-04:00,22.5566,36.9162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:30:45-04:00,,,,-78,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:31:44-04:00,22.5433,36.9009,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:31:46-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:32:45-04:00,22.5433,36.9009,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:32:47-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:33:45-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:33:46-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:34:45-04:00,22.5273,36.8978,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:34:47-04:00,,,,-61,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:35:46-04:00,22.5433,36.9146,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:35:48-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:36:46-04:00,22.5273,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:36:47-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:37:45-04:00,22.5433,36.9146,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:37:47-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:38:46-04:00,22.5566,36.9421,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:38:48-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:39:46-04:00,22.5273,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:39:47-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:40:45-04:00,22.5433,36.9528,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:40:47-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:41:46-04:00,22.5566,36.9162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:41:48-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:42:47-04:00,22.5566,36.9299,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:42:49-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:43:46-04:00,22.5433,36.8887,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:43:48-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:44:47-04:00,22.5433,36.939,4.0922,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:44:49-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:45:48-04:00,22.5433,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:45:50-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:46:48-04:00,22.5433,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:46:49-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:47:48-04:00,22.5273,36.9146,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:47:50-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:48:49-04:00,22.5433,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:48:51-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:49:49-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:49:50-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:50:49-04:00,22.5433,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:50:51-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:51:50-04:00,22.57,36.997,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:51:52-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:52:50-04:00,22.5433,36.9009,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:52:52-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:53:50-04:00,22.5273,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:53:52-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:54:51-04:00,22.5433,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:54:53-04:00,,,,-55,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:55:51-04:00,22.5433,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:55:52-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:56:51-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:56:53-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:57:52-04:00,22.5433,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:57:54-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:58:52-04:00,22.5273,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:58:53-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:59:51-04:00,22.5566,36.9162,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T00:59:53-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:00:52-04:00,22.5433,36.9284,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:00:54-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:01:52-04:00,22.5566,36.9024,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:01:53-04:00,,,,-57,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:02:51-04:00,22.5433,36.939,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:02:53-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:03:52-04:00,22.5566,36.9421,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:03:54-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:04:52-04:00,22.5433,36.9528,4.0885,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:04:55-04:00,,,,-56,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:05:51-04:00,22.5273,36.8978,4.0848,,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
2025-06-03T01:05:53-04:00,,,,-60,,,,,,,,,,,,,,,,,,HF8PM1TGS1A,,,
